timestamp,Open,High,Low,Close,Volume
2024-07-31 12:00:00,19128.41,19134.95,19123.16,19129.94,686
2024-07-31 12:15:00,19129.85,19178.05,19126.57,19166.13,839
2024-07-31 12:30:00,19165.18,19208.3,19152.4,19208.3,1001
2024-07-31 12:45:00,19207.53,19230.36,19204.42,19223.52,793
2024-07-31 13:00:00,19224.32,19247.31,19219.35,19238.84,808
2024-07-31 13:15:00,19238.28,19256.26,19229.71,19250.57,963
2024-07-31 13:30:00,19249.65,19287.62,19187.46,19204.83,3360
2024-07-31 13:45:00,19206.06,19282.0,19206.06,19266.35,3286
2024-07-31 14:00:00,19266.59,19328.0,19247.9,19300.72,2524
2024-07-31 14:15:00,19301.81,19346.89,19291.7,19316.34,2077
2024-07-31 14:30:00,19317.32,19369.68,19317.18,19325.21,1736
2024-07-31 14:45:00,19326.42,19345.33,19288.19,19328.13,1747
2024-07-31 15:00:00,19329.11,19355.09,19318.4,19355.09,1380
2024-07-31 15:15:00,19353.97,19367.72,19331.96,19366.64,1186
2024-07-31 15:30:00,19366.6,19391.63,19343.22,19358.7,1252
2024-07-31 15:45:00,19359.57,19366.07,19324.69,19347.1,1275
2024-07-31 16:00:00,19348.1,19360.64,19327.41,19360.09,1250
2024-07-31 16:15:00,19359.16,19366.36,19314.59,19325.75,1140
2024-07-31 16:30:00,19324.89,19337.37,19304.01,19319.69,1156
2024-07-31 16:45:00,19319.5,19332.34,19300.87,19304.89,1123
2024-07-31 17:00:00,19305.86,19347.79,19298.22,19347.69,1062
2024-07-31 17:15:00,19346.68,19355.69,19296.41,19315.65,1081
2024-07-31 17:30:00,19316.64,19316.64,19220.92,19267.32,1742
2024-07-31 17:45:00,19266.88,19321.82,19259.16,19305.63,1226
2024-07-31 18:00:00,19305.73,19342.58,19271.14,19325.43,2207
2024-07-31 18:15:00,19326.39,19359.12,19322.64,19348.72,1280
2024-07-31 18:30:00,19349.66,19414.39,19319.29,19413.61,2251
2024-07-31 18:45:00,19412.67,19445.42,19395.14,19433.75,1963
2024-07-31 19:00:00,19432.82,19451.36,19397.58,19409.9,2321
2024-07-31 19:15:00,19411.24,19443.66,19292.24,19313.41,3072
2024-07-31 19:30:00,19312.44,19427.73,19297.72,19417.25,2554
2024-07-31 19:45:00,19416.25,19428.89,19326.75,19371.89,3394
2024-07-31 20:00:00,19371.76,19521.01,19365.17,19414.34,2578
2024-07-31 20:15:00,19415.31,19451.34,19409.74,19447.38,1069
2024-07-31 20:30:00,19446.37,19476.73,19446.3,19460.45,787
2024-07-31 20:45:00,19459.22,19459.27,19448.64,19457.32,539
2024-07-31 22:00:00,19469.94,19520.63,19459.42,19513.23,649
2024-07-31 22:15:00,19514.26,19519.0,19495.89,19505.15,526
2024-07-31 22:30:00,19505.32,19515.75,19480.35,19493.54,639
2024-07-31 22:45:00,19493.51,19516.93,19491.59,19510.07,512
2024-07-31 23:00:00,19511.07,19535.58,19509.47,19534.23,540
2024-07-31 23:15:00,19535.07,19556.29,19531.31,19553.28,640
2024-07-31 23:30:00,19553.29,19563.03,19550.85,19560.1,459
2024-07-31 23:45:00,19560.35,19562.29,19548.04,19551.16,525
2024-08-01 00:00:00,19552.43,19593.5,19546.41,19588.49,770
2024-08-01 00:15:00,19588.07,19592.34,19568.13,19572.32,718
2024-08-01 00:30:00,19572.12,19575.27,19531.51,19558.76,751
2024-08-01 00:45:00,19559.46,19559.46,19517.67,19522.89,709
2024-08-01 01:00:00,19521.72,19542.87,19500.88,19521.39,877
2024-08-01 01:15:00,19521.4,19536.0,19511.21,19511.38,760
2024-08-01 01:30:00,19512.35,19528.63,19512.35,19517.04,759
2024-08-01 01:45:00,19517.08,19518.31,19496.43,19515.1,740
2024-08-01 02:00:00,19515.15,19516.39,19500.39,19507.59,649
2024-08-01 02:15:00,19507.63,19536.58,19502.43,19532.44,652
2024-08-01 02:30:00,19532.36,19546.52,19523.67,19544.92,616
2024-08-01 02:45:00,19545.41,19552.33,19534.06,19544.66,573
2024-08-01 03:00:00,19544.56,19557.04,19538.31,19547.92,537
2024-08-01 03:15:00,19547.86,19558.66,19542.61,19556.62,488
2024-08-01 03:30:00,19556.53,19558.42,19546.09,19553.98,522
2024-08-01 03:45:00,19554.0,19565.8,19549.74,19561.91,487
2024-08-01 04:00:00,19561.46,19564.11,19552.53,19558.35,507
2024-08-01 04:15:00,19558.63,19564.91,19558.25,19558.25,443
2024-08-01 04:30:00,19557.82,19558.98,19538.13,19540.92,448
2024-08-01 04:45:00,19540.85,19547.23,19536.23,19545.91,426
2024-08-01 05:00:00,19546.58,19547.63,19529.69,19540.23,520
2024-08-01 05:15:00,19540.2,19545.56,19536.16,19542.42,462
2024-08-01 05:30:00,19542.34,19552.94,19537.68,19551.38,484
2024-08-01 05:45:00,19550.98,19568.54,19544.93,19567.61,465
2024-08-01 06:00:00,19567.15,19569.39,19480.12,19505.22,980
2024-08-01 06:15:00,19504.88,19511.12,19491.63,19492.61,654
2024-08-01 06:30:00,19492.52,19520.26,19492.52,19520.26,703
2024-08-01 06:45:00,19521.22,19522.27,19463.21,19471.27,755
2024-08-01 07:00:00,19471.73,19522.62,19466.57,19514.28,928
2024-08-01 07:15:00,19514.41,19538.52,19511.9,19519.75,834
2024-08-01 07:30:00,19519.82,19531.44,19501.27,19518.57,882
2024-08-01 07:45:00,19518.96,19536.75,19482.99,19494.99,917
2024-08-01 08:00:00,19494.81,19500.7,19387.63,19404.99,1235
2024-08-01 08:15:00,19403.88,19438.19,19394.87,19425.31,1177
2024-08-01 08:30:00,19424.23,19440.52,19382.38,19410.09,1024
2024-08-01 08:45:00,19409.11,19420.63,19389.4,19401.11,904
2024-08-01 09:00:00,19400.98,19453.49,19393.61,19453.49,927
2024-08-01 09:15:00,19454.5,19459.34,19429.54,19434.32,778
2024-08-01 09:30:00,19434.57,19472.37,19428.58,19470.83,724
2024-08-01 09:45:00,19470.62,19478.51,19462.81,19465.5,635
2024-08-01 10:00:00,19466.15,19482.49,19456.38,19456.44,709
2024-08-01 10:15:00,19456.57,19476.58,19455.65,19475.65,602
2024-08-01 10:30:00,19476.32,19477.01,19436.37,19457.74,740
2024-08-01 10:45:00,19457.61,19472.11,19452.88,19469.54,618
2024-08-01 11:00:00,19467.88,19495.1,19463.23,19491.87,792
2024-08-01 11:15:00,19491.96,19508.14,19484.23,19505.05,720
2024-08-01 11:30:00,19504.82,19508.35,19489.41,19501.9,690
2024-08-01 11:45:00,19502.04,19503.85,19447.62,19451.15,841
2024-08-01 12:00:00,19451.57,19477.66,19444.14,19473.61,756
2024-08-01 12:15:00,19473.84,19504.44,19473.84,19491.49,737
2024-08-01 12:30:00,19494.9,19523.48,19463.44,19470.04,1110
2024-08-01 12:45:00,19469.15,19486.23,19459.1,19473.73,872
2024-08-01 13:00:00,19472.66,19482.45,19429.43,19431.8,956
2024-08-01 13:15:00,19432.03,19436.05,19395.19,19401.3,1121
2024-08-01 13:30:00,19402.31,19513.3,19382.45,19509.08,3617
2024-08-01 13:45:00,19507.99,19558.55,19476.46,19520.65,2948
2024-08-01 14:00:00,19516.43,19543.46,19423.42,19454.35,3806
2024-08-01 14:15:00,19453.42,19460.8,19322.45,19322.45,3264
2024-08-01 14:30:00,19323.42,19347.95,19267.69,19277.09,2951
2024-08-01 14:45:00,19278.07,19278.07,19206.98,19219.88,2554
2024-08-01 15:00:00,19218.91,19233.57,19128.69,19151.97,2806
2024-08-01 15:15:00,19152.88,19188.9,19133.68,19144.1,2445
2024-08-01 15:30:00,19143.19,19159.83,19032.99,19039.46,2398
2024-08-01 15:45:00,19038.94,19084.57,19024.19,19037.67,2345
2024-08-01 16:00:00,19038.62,19113.56,19031.14,19097.35,2283
2024-08-01 16:15:00,19096.46,19113.39,18995.47,19029.14,2100
2024-08-01 16:30:00,19029.33,19032.5,18952.67,18985.36,2045
2024-08-01 16:45:00,18984.01,19003.65,18953.22,18969.21,2005
2024-08-01 17:00:00,18968.19,18985.31,18905.72,18909.41,1944
2024-08-01 17:15:00,18910.36,18919.67,18864.96,18890.91,1818
2024-08-01 17:30:00,18891.88,18895.85,18795.68,18808.23,1942
2024-08-01 17:45:00,18809.12,18898.83,18790.21,18895.69,2091
2024-08-01 18:00:00,18896.61,18911.83,18824.97,18830.35,2255
2024-08-01 18:15:00,18831.37,18836.14,18772.93,18794.71,1936
2024-08-01 18:30:00,18793.7,18816.89,18761.48,18768.14,1936
2024-08-01 18:45:00,18769.14,18791.62,18746.23,18768.27,2097
2024-08-01 19:00:00,18767.68,18838.6,18760.98,18812.41,2550
2024-08-01 19:15:00,18811.47,18856.35,18790.95,18854.45,2253
2024-08-01 19:30:00,18853.45,18893.4,18830.23,18846.34,2354
2024-08-01 19:45:00,18845.44,18941.87,18844.47,18906.2,3981
2024-08-01 20:00:00,18906.4,18925.09,18796.38,18817.65,3679
2024-08-01 20:15:00,18817.8,18822.93,18731.25,18771.8,1240
2024-08-01 20:30:00,18770.27,18849.42,18746.02,18788.09,2265
2024-08-01 20:45:00,18787.31,18851.14,18786.24,18845.32,767
2024-08-01 22:00:00,18837.56,18859.99,18795.84,18802.88,1034
2024-08-01 22:15:00,18803.74,18826.44,18756.05,18821.12,1067
2024-08-01 22:30:00,18823.77,18833.02,18741.98,18759.23,1042
2024-08-01 22:45:00,18759.14,18779.08,18723.54,18746.96,849
2024-08-01 23:00:00,18746.36,18797.61,18736.09,18778.28,919
2024-08-01 23:15:00,18778.32,18824.03,18750.81,18818.45,835
2024-08-01 23:30:00,18818.36,18832.29,18804.02,18820.5,656
2024-08-01 23:45:00,18820.77,18821.78,18788.93,18794.54,729
2024-08-02 00:00:00,18792.63,18814.23,18776.24,18785.33,902
2024-08-02 00:15:00,18784.83,18794.6,18747.41,18770.28,950
2024-08-02 00:30:00,18769.12,18799.71,18768.19,18781.83,774
2024-08-02 00:45:00,18780.76,18789.77,18756.51,18789.49,761
2024-08-02 01:00:00,18789.56,18796.02,18762.2,18783.63,659
2024-08-02 01:15:00,18783.54,18783.65,18749.51,18760.56,593
2024-08-02 01:30:00,18761.09,18798.46,18755.7,18794.62,591
2024-08-02 01:45:00,18794.81,18800.96,18776.46,18777.55,545
2024-08-02 02:00:00,18778.32,18780.89,18755.35,18758.67,556
2024-08-02 02:15:00,18758.76,18759.08,18568.35,18635.74,1727
2024-08-02 02:30:00,18635.73,18654.75,18598.81,18636.06,1080
2024-08-02 02:45:00,18637.37,18657.95,18611.92,18641.77,683
2024-08-02 03:00:00,18643.44,18666.06,18640.09,18647.23,511
2024-08-02 03:15:00,18646.75,18664.3,18638.17,18653.46,473
2024-08-02 03:30:00,18653.55,18683.56,18644.54,18646.27,518
2024-08-02 03:45:00,18645.78,18678.71,18644.79,18669.31,436
2024-08-02 04:00:00,18669.79,18675.28,18649.12,18658.42,378
2024-08-02 04:15:00,18657.55,18667.56,18652.0,18658.18,320
2024-08-02 04:30:00,18659.53,18667.45,18642.59,18644.92,456
2024-08-02 04:45:00,18645.75,18653.23,18626.04,18645.43,391
2024-08-02 05:00:00,18646.48,18664.9,18629.18,18664.17,592
2024-08-02 05:15:00,18664.28,18682.08,18655.63,18666.33,560
2024-08-02 05:30:00,18667.4,18671.63,18624.78,18626.94,604
2024-08-02 05:45:00,18627.33,18651.44,18626.83,18646.37,587
2024-08-02 06:00:00,18647.52,18662.37,18608.0,18630.81,790
2024-08-02 06:15:00,18629.75,18650.13,18584.92,18585.9,987
2024-08-02 06:30:00,18585.33,18616.41,18578.0,18610.6,1071
2024-08-02 06:45:00,18610.67,18629.25,18582.74,18585.11,892
2024-08-02 07:00:00,18583.45,18606.25,18558.76,18560.09,1277
2024-08-02 07:15:00,18561.06,18605.98,18523.83,18602.29,1120
2024-08-02 07:30:00,18601.28,18628.78,18584.55,18619.39,1106
2024-08-02 07:45:00,18619.7,18630.37,18575.28,18629.61,941
2024-08-02 08:00:00,18630.83,18642.4,18575.9,18579.68,1210
2024-08-02 08:15:00,18580.49,18610.47,18555.33,18608.43,985
2024-08-02 08:30:00,18607.45,18620.02,18588.19,18602.06,888
2024-08-02 08:45:00,18601.98,18618.36,18580.56,18613.01,715
2024-08-02 09:00:00,18612.02,18614.19,18574.99,18583.61,764
2024-08-02 09:15:00,18584.09,18584.25,18539.44,18553.63,693
2024-08-02 09:30:00,18553.17,18583.91,18549.75,18567.47,697
2024-08-02 09:45:00,18567.67,18574.06,18551.16,18565.63,661
2024-08-02 10:00:00,18565.82,18579.84,18528.5,18550.04,829
2024-08-02 10:15:00,18551.05,18613.74,18550.08,18594.53,828
2024-08-02 10:30:00,18594.73,18608.17,18549.61,18604.57,877
2024-08-02 10:45:00,18605.74,18621.91,18588.19,18594.74,796
2024-08-02 11:00:00,18595.86,18616.68,18578.05,18582.16,947
2024-08-02 11:15:00,18581.89,18603.58,18571.92,18584.67,788
2024-08-02 11:30:00,18584.62,18609.9,18569.89,18573.66,820
2024-08-02 11:45:00,18573.33,18573.33,18552.1,18556.74,788
2024-08-02 12:00:00,18555.54,18605.4,18554.32,18582.63,837
2024-08-02 12:15:00,18583.16,18604.35,18576.28,18588.38,931
2024-08-02 12:30:00,18586.1,18640.36,18393.29,18431.94,2913
2024-08-02 12:45:00,18431.02,18520.35,18414.76,18468.85,1908
2024-08-02 13:00:00,18467.87,18514.79,18429.72,18510.94,1569
2024-08-02 13:15:00,18510.8,18552.56,18497.52,18534.13,1684
2024-08-02 13:30:00,18535.1,18642.99,18427.22,18561.18,5140
2024-08-02 13:45:00,18560.24,18598.15,18436.81,18459.22,5266
2024-08-02 14:00:00,18460.25,18503.64,18271.11,18281.04,4534
2024-08-02 14:15:00,18281.9,18397.65,18281.9,18376.24,4618
2024-08-02 14:30:00,18374.54,18414.6,18294.52,18338.98,3588
2024-08-02 14:45:00,18337.73,18436.92,18307.02,18311.02,3928
2024-08-02 15:00:00,18309.91,18393.12,18290.64,18346.43,3439
2024-08-02 15:15:00,18347.47,18396.36,18315.61,18366.4,2982
2024-08-02 15:30:00,18365.31,18500.58,18349.26,18499.21,3464
2024-08-02 15:45:00,18498.13,18514.87,18433.45,18479.47,3586
2024-08-02 16:00:00,18478.36,18511.21,18406.02,18418.04,3474
2024-08-02 16:15:00,18419.03,18507.49,18409.11,18474.11,2886
2024-08-02 16:30:00,18475.01,18517.24,18440.57,18474.81,2770
2024-08-02 16:45:00,18473.93,18490.94,18368.58,18393.23,2813
2024-08-02 17:00:00,18394.24,18444.21,18366.56,18435.74,2892
2024-08-02 17:15:00,18435.1,18443.11,18364.58,18369.35,2491
2024-08-02 17:30:00,18368.29,18382.31,18330.76,18358.76,2237
2024-08-02 17:45:00,18360.09,18383.04,18336.66,18376.55,1809
2024-08-02 18:00:00,18377.46,18392.37,18347.93,18358.13,1704
2024-08-02 18:15:00,18358.96,18439.81,18337.94,18438.23,1782
2024-08-02 18:30:00,18437.35,18472.7,18403.61,18405.03,2237
2024-08-02 18:45:00,18403.84,18445.17,18383.3,18386.43,2242
2024-08-02 19:00:00,18387.43,18430.48,18374.33,18426.23,2143
2024-08-02 19:15:00,18425.32,18448.55,18396.32,18437.94,2021
2024-08-02 19:30:00,18436.88,18460.44,18361.8,18410.39,2084
2024-08-02 19:45:00,18409.52,18465.3,18347.4,18443.79,3276
2024-08-04 22:00:00,18244.1,18257.01,18162.79,18210.27,1558
2024-08-04 22:15:00,18210.31,18247.34,18198.76,18241.33,616
2024-08-04 22:30:00,18240.83,18270.12,18237.26,18264.86,663
2024-08-04 22:45:00,18263.47,18279.27,18235.88,18240.11,606
2024-08-04 23:00:00,18239.65,18249.99,18195.74,18214.17,823
2024-08-04 23:15:00,18213.74,18228.6,18167.04,18185.53,716
2024-08-04 23:30:00,18185.65,18190.17,18108.52,18155.18,993
2024-08-04 23:45:00,18155.5,18175.42,18132.28,18157.78,674
2024-08-05 00:00:00,18157.6,18166.06,18083.7,18106.74,974
2024-08-05 00:15:00,18107.78,18128.78,18064.16,18127.28,1262
2024-08-05 00:30:00,18127.5,18139.3,18093.98,18136.41,938
2024-08-05 00:45:00,18137.96,18140.79,18057.86,18070.19,943
2024-08-05 01:00:00,18070.05,18075.01,17964.01,17989.1,1284
2024-08-05 01:15:00,17988.76,18026.89,17979.96,18010.58,1022
2024-08-05 01:30:00,18008.83,18043.48,17989.8,18006.8,1055
2024-08-05 01:45:00,18008.74,18028.15,17978.13,18025.74,910
2024-08-05 02:00:00,18026.34,18027.49,17996.86,18002.43,720
2024-08-05 02:15:00,18003.97,18072.18,18002.69,18039.05,886
2024-08-05 02:30:00,18040.09,18050.84,17983.05,17984.41,900
2024-08-05 02:45:00,17985.66,18022.17,17985.66,18010.88,632
2024-08-05 03:00:00,18010.76,18034.18,17979.24,17984.65,597
2024-08-05 03:15:00,17984.34,17989.41,17958.05,17963.12,558
2024-08-05 03:30:00,17963.76,17973.79,17935.49,17969.44,712
2024-08-05 03:45:00,17969.7,17969.7,17918.06,17921.21,724
2024-08-05 04:00:00,17920.17,17938.44,17885.14,17915.47,814
2024-08-05 04:15:00,17917.17,17930.35,17887.22,17901.69,738
2024-08-05 04:30:00,17901.67,17908.86,17847.01,17859.92,852
2024-08-05 04:45:00,17858.67,17860.68,17785.31,17795.85,1091
2024-08-05 05:00:00,17795.85,17801.02,17697.17,17768.33,1478
2024-08-05 05:15:00,17769.55,17809.48,17719.18,17747.35,1136
2024-08-05 05:30:00,17745.76,17746.96,17500.64,17619.02,2475
2024-08-05 05:45:00,17620.85,17627.77,17249.74,17443.33,3016
2024-08-05 06:00:00,17443.1,17480.85,17358.5,17423.4,1982
2024-08-05 06:15:00,17424.77,17473.98,17372.8,17421.74,1429
2024-08-05 06:30:00,17422.4,17546.01,17412.7,17527.33,1587
2024-08-05 06:45:00,17526.66,17576.69,17473.84,17519.73,1117
2024-08-05 07:00:00,17514.99,17590.95,17513.76,17562.54,1469
2024-08-05 07:15:00,17562.89,17652.28,17556.2,17624.75,1253
2024-08-05 07:30:00,17625.73,17689.3,17570.19,17674.32,1398
2024-08-05 07:45:00,17675.36,17765.06,17673.79,17751.03,1398
2024-08-05 08:00:00,17750.63,17886.7,17694.18,17824.29,1924
2024-08-05 08:15:00,17822.97,17886.03,17804.94,17828.91,1422
2024-08-05 08:30:00,17829.23,17856.4,17776.38,17790.6,1248
2024-08-05 08:45:00,17790.46,17791.56,17703.69,17726.14,1174
2024-08-05 09:00:00,17727.25,17785.86,17676.05,17709.32,1169
2024-08-05 09:15:00,17707.84,17725.01,17651.08,17710.38,1098
2024-08-05 09:30:00,17710.62,17739.84,17572.26,17579.74,1383
2024-08-05 09:45:00,17580.36,17724.44,17574.11,17713.51,1169
2024-08-05 10:00:00,17712.11,17713.3,17656.51,17676.95,1134
2024-08-05 10:15:00,17677.59,17701.63,17580.07,17632.72,1243
2024-08-05 10:30:00,17633.24,17659.27,17536.17,17605.76,1297
2024-08-05 10:45:00,17606.25,17677.88,17576.0,17670.97,1263
2024-08-05 11:00:00,17673.28,17716.18,17603.66,17684.86,1358
2024-08-05 11:15:00,17683.31,17708.08,17614.39,17617.13,1267
2024-08-05 11:30:00,17618.48,17651.63,17574.54,17622.73,1614
2024-08-05 11:45:00,17621.46,17630.97,17488.24,17541.57,1839
2024-08-05 12:00:00,17543.55,17606.17,17474.82,17474.82,1915
2024-08-05 12:15:00,17476.07,17487.4,17311.68,17373.95,2453
2024-08-05 12:30:00,17376.41,17494.83,17261.03,17413.09,3251
2024-08-05 12:45:00,17408.27,17459.52,17326.65,17432.69,2134
2024-08-05 13:00:00,17430.71,17594.71,17421.13,17532.77,2384
2024-08-05 13:15:00,17532.37,17586.81,17452.37,17461.24,2134
2024-08-05 13:30:00,17462.45,17768.66,17407.13,17673.96,6901
2024-08-05 13:45:00,17673.65,17847.47,17657.89,17781.86,5628
2024-08-05 14:00:00,17801.87,18008.11,17760.95,17873.26,6235
2024-08-05 14:15:00,17872.27,17924.05,17753.93,17756.65,7463
2024-08-05 14:30:00,17755.73,17934.73,17749.04,17829.1,6625
2024-08-05 14:45:00,17830.84,17977.74,17806.48,17841.12,4549
2024-08-05 15:00:00,17839.96,18060.89,17786.62,18039.19,3640
2024-08-05 15:15:00,18037.63,18085.74,17994.89,17999.8,3795
2024-08-05 15:30:00,18001.13,18081.07,17965.61,17978.14,2689
2024-08-05 15:45:00,17979.14,18032.11,17945.33,18003.43,2827
2024-08-05 16:00:00,18002.38,18070.34,17962.53,18057.53,2128
2024-08-05 16:15:00,18058.57,18185.99,18053.71,18179.22,1990
2024-08-05 16:30:00,18177.84,18178.77,18016.65,18034.8,2886
2024-08-05 16:45:00,18033.85,18038.41,17918.15,17937.77,2839
2024-08-05 17:00:00,17938.93,18005.65,17920.02,17982.32,2868
2024-08-05 17:15:00,17981.09,18044.25,17976.26,17989.03,2508
2024-08-05 17:30:00,17990.23,18064.79,17988.01,18023.64,2513
2024-08-05 17:45:00,18024.75,18032.8,17959.46,17974.38,2239
2024-08-05 18:00:00,17975.28,17985.17,17879.27,17887.64,2321
2024-08-05 18:15:00,17887.74,17941.07,17877.01,17933.7,2732
2024-08-05 18:30:00,17932.7,17958.37,17829.74,17829.9,3177
2024-08-05 18:45:00,17829.03,17875.8,17792.68,17804.96,3417
2024-08-05 19:00:00,17805.46,17896.59,17805.46,17816.74,3018
2024-08-05 19:15:00,17815.84,17887.7,17806.76,17880.89,2950
2024-08-05 19:30:00,17879.61,17913.84,17821.43,17831.14,3095
2024-08-05 19:45:00,17830.27,17925.87,17815.81,17925.84,3498
2024-08-05 20:00:00,17927.37,18066.91,17897.52,17973.04,3075
2024-08-05 20:15:00,17974.07,18022.02,17971.13,18006.54,1295
2024-08-05 20:30:00,18005.57,18013.96,17988.4,18000.59,775
2024-08-05 20:45:00,18001.24,18044.78,17999.48,18040.79,610
2024-08-05 22:00:00,18070.77,18142.05,18068.48,18120.94,1289
2024-08-05 22:15:00,18121.02,18156.64,18113.71,18136.76,620
2024-08-05 22:30:00,18137.09,18141.68,18110.16,18126.97,604
2024-08-05 22:45:00,18127.16,18127.54,18066.13,18106.92,658
2024-08-05 23:00:00,18107.11,18137.71,18106.06,18130.57,545
2024-08-05 23:15:00,18130.4,18132.63,18093.47,18110.96,630
2024-08-05 23:30:00,18110.62,18149.28,18110.38,18144.54,679
2024-08-05 23:45:00,18144.15,18185.79,18142.06,18185.28,734
2024-08-06 00:00:00,18186.51,18201.21,18152.13,18167.22,1221
2024-08-06 00:15:00,18166.91,18169.78,18129.38,18143.41,979
2024-08-06 00:30:00,18143.32,18177.66,18139.85,18175.38,788
2024-08-06 00:45:00,18176.45,18237.61,18174.51,18234.23,883
2024-08-06 01:00:00,18234.24,18332.63,18224.29,18316.47,967
2024-08-06 01:15:00,18316.35,18333.33,18233.42,18256.87,1114
